Customer_ID,Name,Gender,Age,Region,Income,Account_Balance,Products_Held,Credit_Score,Has_Credit_Card,Is_Active_Member,Tenure_Years,Churned,Churned_1_0
UAE-1311,Stephen Hernandez,Male,33,Sharjah,"14,842","132,736",3,304,NO,ACTIVE,5,RETAINED,1
UAE-1312,Mark Hall,Male,53,Sharjah,"11,757","66,054",3,513,NO,IN_ACTIVE,10,RETAINED,1
UAE-1313,Thomas Clark,Male,67,Sharjah,"17,504","48,024",1,574,YES,IN_ACTIVE,6,RETAINED,1
UAE-1314,Joshua Hopkins,Male,20,Fujairah,"22,588","134,972",3,714,YES,IN_ACTIVE,2,RETAINED,1
UAE-1315,Kathryn Reynolds,Male,29,Ajman,"8,434","98,068",2,548,NO,ACTIVE,3,RETAINED,1
UAE-1316,Amanda Hill,Female,53,Fujairah,"4,229","26,397",2,650,NO,ACTIVE,6,RETAINED,1
UAE-1317,Cory Roberts,Female,18,Abu Dhabi,"19,543","27,550",2,774,NO,ACTIVE,9,RETAINED,1
UAE-1318,Melanie Brown,Male,48,Sharjah,"18,403","64,077",4,787,NO,ACTIVE,9,RETAINED,1
UAE-1319,Austin Guzman,Female,49,Abu Dhabi,"19,479","150,294",1,312,NO,IN_ACTIVE,4,RETAINED,1
UAE-1320,Ryan Ward,Female,46,Dubai,"12,551","59,148",3,442,NO,IN_ACTIVE,3,RETAINED,1
UAE-1321,Amanda Benson,Male,22,Abu Dhabi,"19,606","198,174",2,448,YES,ACTIVE,9,RETAINED,1
UAE-1322,Justin Garrett,Male,34,RAK,"3,060","179,862",4,390,NO,ACTIVE,9,RETAINED,1
UAE-1323,Krista Sharp,Female,59,Dubai,"22,065","181,137",3,483,YES,IN_ACTIVE,6,RETAINED,1
UAE-1324,Tiffany Cole,Female,59,RAK,"24,664","163,901",1,464,YES,IN_ACTIVE,8,RETAINED,1
UAE-1325,Dr. Rebecca Rivas,Female,28,Fujairah,"9,573","180,635",2,683,YES,IN_ACTIVE,5,RETAINED,1
UAE-1326,Christine Butler,Female,49,Umm AL-Quwain,"15,401","160,988",4,546,YES,ACTIVE,6,CHURNED,0
UAE-1327,Sabrina Wilson,Female,18,Umm AL-Quwain,"23,301","97,787",2,412,YES,ACTIVE,6,RETAINED,1
UAE-1328,Diane Brennan,Female,18,Sharjah,"17,137","129,414",2,461,YES,ACTIVE,7,RETAINED,1
UAE-1329,Daniel Jacobs,Male,24,Umm AL-Quwain,"16,404","104,863",3,608,YES,ACTIVE,2,RETAINED,1
UAE-1330,Ariana Bates,Female,40,Fujairah,"24,938","127,996",4,404,YES,IN_ACTIVE,10,RETAINED,1
UAE-1331,Richard Thompson,Female,31,Dubai,"3,405","47,044",3,342,YES,IN_ACTIVE,6,RETAINED,1
UAE-1332,Edward Williams,Male,67,Abu Dhabi,"21,792","108,799",1,774,NO,IN_ACTIVE,4,RETAINED,1
UAE-1333,Tyler Brooks,Female,23,Abu Dhabi,"15,079","83,495",4,480,YES,ACTIVE,8,RETAINED,1
UAE-1334,Brian Allen,Male,51,Umm AL-Quwain,"11,110","147,305",4,330,NO,IN_ACTIVE,10,RETAINED,1
UAE-1335,Darrell Cox,Female,23,Dubai,"23,152","125,368",1,538,NO,ACTIVE,7,RETAINED,1
UAE-1336,Daniel Smith,Female,38,Sharjah,"18,654","111,291",4,723,NO,ACTIVE,3,RETAINED,1
UAE-1337,Sophia Moss,Female,39,Abu Dhabi,"21,535","45,853",2,380,YES,ACTIVE,6,RETAINED,1
UAE-1338,Lacey Morales,Female,47,Abu Dhabi,"8,315","96,935",3,806,NO,ACTIVE,10,RETAINED,1
UAE-1339,Matthew Brown,Female,59,Ajman,"12,877","11,040",4,414,YES,ACTIVE,7,RETAINED,1
UAE-1340,Mark Sullivan,Male,59,Fujairah,"20,048","174,952",3,739,YES,IN_ACTIVE,4,RETAINED,1
UAE-1341,Rachael Green,Female,53,Ajman,"14,823","199,667",1,699,YES,IN_ACTIVE,6,RETAINED,1
UAE-1342,David Smith,Female,18,Sharjah,"8,860","131,255",1,509,YES,IN_ACTIVE,7,RETAINED,1
UAE-1343,Alicia Walker,Female,51,Dubai,"6,893","78,766",3,317,YES,ACTIVE,3,RETAINED,1
UAE-1344,Anthony Hudson,Female,45,RAK,"24,494","105,725",4,636,NO,IN_ACTIVE,1,RETAINED,1
UAE-1345,Jamie Coleman,Female,51,Umm AL-Quwain,"10,109","161,014",4,583,NO,ACTIVE,6,RETAINED,1
UAE-1346,Dr. Alexander Hernandez III,Male,41,Fujairah,"15,172","148,761",1,793,YES,ACTIVE,10,RETAINED,1
UAE-1347,Stephen Wiggins,Female,41,Fujairah,"7,167","114,535",3,817,YES,IN_ACTIVE,10,RETAINED,1
UAE-1348,Andrea Collier,Male,48,Ajman,"24,317","61,938",3,732,YES,ACTIVE,5,CHURNED,0
UAE-1349,Howard Bonilla,Male,54,Abu Dhabi,"17,762","60,807",2,722,NO,IN_ACTIVE,5,RETAINED,1
UAE-1350,Michael Cunningham,Male,47,RAK,"5,706","181,116",2,708,YES,ACTIVE,2,RETAINED,1
UAE-1351,Renee Rodriguez,Male,44,Abu Dhabi,"19,201","106,733",1,332,YES,IN_ACTIVE,3,RETAINED,1
UAE-1352,Michael Grimes,Female,53,Sharjah,"16,629","34,139",2,529,NO,IN_ACTIVE,9,RETAINED,1
UAE-1353,Gregory Ramirez,Male,43,Ajman,"11,505","116,904",3,466,NO,ACTIVE,5,RETAINED,1
UAE-1354,Michael Leon,Male,53,Abu Dhabi,"23,576","154,106",1,441,NO,IN_ACTIVE,5,RETAINED,1
UAE-1355,Tracy Rose,Female,60,Abu Dhabi,"6,451","138,962",3,434,YES,IN_ACTIVE,8,RETAINED,1
UAE-1356,Michael Mccoy,Female,27,Ajman,"21,284","36,756",4,725,NO,IN_ACTIVE,4,RETAINED,1
UAE-1357,Philip Gilbert,Female,23,Umm AL-Quwain,"5,561","186,438",2,538,NO,ACTIVE,8,RETAINED,1
UAE-1358,Jennifer Riley,Female,51,Umm AL-Quwain,"12,268","149,386",2,550,NO,IN_ACTIVE,10,CHURNED,0
UAE-1359,Erica Martin,Male,36,RAK,"21,029","115,328",1,780,NO,IN_ACTIVE,3,CHURNED,0
UAE-1360,Pamela Anthony,Female,44,Ajman,"18,009","182,401",2,561,YES,ACTIVE,1,CHURNED,0
UAE-1361,Joshua Marks,Female,60,Ajman,"21,766","191,662",1,320,YES,IN_ACTIVE,10,RETAINED,1
UAE-1362,Luis King DVM,Female,64,RAK,"9,787","135,759",1,781,YES,ACTIVE,2,RETAINED,1
UAE-1363,Crystal Tanner,Female,29,Abu Dhabi,"19,968","128,422",4,629,NO,IN_ACTIVE,2,RETAINED,1
UAE-1364,Kelly Crane,Female,65,Dubai,"17,494","181,678",1,324,NO,ACTIVE,4,RETAINED,1
UAE-1365,Marc Hendrix,Female,33,RAK,"10,276","21,576",1,374,NO,IN_ACTIVE,3,RETAINED,1
UAE-1366,Elizabeth Atkinson,Male,45,Fujairah,"17,643","153,557",2,432,YES,ACTIVE,8,RETAINED,1
UAE-1367,Misty Bauer,Male,60,Fujairah,"5,709","168,322",1,769,YES,IN_ACTIVE,5,RETAINED,1
UAE-1368,Michael Christensen,Male,56,Ajman,"22,263","81,594",4,827,YES,IN_ACTIVE,9,RETAINED,1
UAE-1369,Louis Cannon,Male,61,Sharjah,"9,581","65,082",1,472,NO,ACTIVE,7,RETAINED,1
UAE-1370,Jennifer Garcia,Male,40,Sharjah,"10,416","137,295",4,713,YES,ACTIVE,10,RETAINED,1
UAE-1371,Jodi Guerrero,Female,23,RAK,"18,709","40,911",2,321,NO,IN_ACTIVE,6,CHURNED,0
UAE-1372,Laura Deleon,Female,26,RAK,"15,680","1,375",2,338,YES,ACTIVE,2,RETAINED,1
UAE-1373,Tina Herrera,Female,38,Umm AL-Quwain,"9,478","58,370",3,666,YES,ACTIVE,5,RETAINED,1
UAE-1374,Michael Mann,Female,69,RAK,"14,696","22,046",3,606,YES,ACTIVE,1,RETAINED,1
UAE-1375,Rebecca Henson,Male,28,Dubai,"4,824","127,952",1,366,YES,ACTIVE,4,RETAINED,1
UAE-1376,Randall White MD,Male,70,Sharjah,"10,280","82,384",2,415,YES,ACTIVE,2,RETAINED,1
UAE-1377,Richard Hayden,Male,45,Sharjah,"9,613","4,860",4,773,NO,IN_ACTIVE,7,RETAINED,1
UAE-1378,Chelsea Peters,Male,56,Dubai,"8,639","129,926",3,487,NO,ACTIVE,9,RETAINED,1
UAE-1379,Matthew Dyer,Female,28,Umm AL-Quwain,"4,416","78,371",2,786,NO,ACTIVE,3,RETAINED,1
UAE-1380,Matthew Mayo,Female,63,Umm AL-Quwain,"7,151","174,927",3,513,YES,ACTIVE,2,RETAINED,1
UAE-1381,Caroline Thompson MD,Female,59,Fujairah,"24,859","39,183",2,511,NO,ACTIVE,1,RETAINED,1
UAE-1382,Angelica Russell,Male,31,Abu Dhabi,"21,614","33,997",3,753,NO,IN_ACTIVE,2,RETAINED,1
UAE-1383,Hunter Lewis,Female,50,Ajman,"7,029","24,062",2,352,YES,IN_ACTIVE,6,RETAINED,1
UAE-1384,George Lawrence,Male,30,Sharjah,"9,203","181,825",2,303,NO,ACTIVE,6,RETAINED,1
UAE-1385,Jessica Hoffman,Male,30,Umm AL-Quwain,"23,332","96,687",2,565,YES,ACTIVE,5,RETAINED,1
UAE-1386,Paul Clark,Female,40,Abu Dhabi,"20,449","147,542",2,388,YES,IN_ACTIVE,1,RETAINED,1
UAE-1387,Joseph Chavez,Female,39,Umm AL-Quwain,"14,498","159,607",2,491,NO,ACTIVE,1,CHURNED,0
UAE-1388,Brenda Powell,Male,64,Dubai,"9,230","84,548",2,511,NO,ACTIVE,10,RETAINED,1
UAE-1389,Christopher Peters,Female,63,Abu Dhabi,"12,456","21,353",2,627,NO,ACTIVE,2,RETAINED,1
UAE-1390,Elizabeth Walker,Female,42,Dubai,"7,352","167,744",4,385,YES,IN_ACTIVE,6,RETAINED,1
UAE-1391,Karen Campbell,Male,50,Abu Dhabi,"12,982","27,089",1,642,YES,ACTIVE,5,RETAINED,1
UAE-1392,Maurice Mcdonald,Male,61,Fujairah,"3,325","198,888",3,775,YES,IN_ACTIVE,7,RETAINED,1
UAE-1393,Tammy Wright,Female,47,Fujairah,"15,730","163,979",4,319,NO,IN_ACTIVE,6,CHURNED,0
UAE-1394,Devin Richards,Female,47,Dubai,"24,336","139,405",2,441,YES,ACTIVE,5,RETAINED,1
UAE-1395,Brandon Hudson,Male,33,Sharjah,"4,275","90,933",3,822,NO,ACTIVE,2,RETAINED,1
UAE-1396,Lisa Gutierrez,Female,50,Umm AL-Quwain,"19,343","153,805",4,510,NO,IN_ACTIVE,5,RETAINED,1
UAE-1397,Mary Mcclure,Female,54,RAK,"7,883","177,075",3,583,YES,IN_ACTIVE,4,RETAINED,1
UAE-1398,Janice Becker,Female,52,RAK,"5,654","51,009",3,517,NO,IN_ACTIVE,4,CHURNED,0
UAE-1399,Robert Perez,Male,47,Ajman,"22,682","110,498",1,489,NO,ACTIVE,8,RETAINED,1
UAE-1400,Daniel Peterson,Male,46,Ajman,"12,940","105,908",1,577,NO,IN_ACTIVE,6,RETAINED,1
UAE-1401,Nathan Cole,Male,69,Sharjah,"17,777","184,491",4,604,YES,IN_ACTIVE,9,RETAINED,1
UAE-1402,Carlos Robinson,Female,38,Sharjah,"7,242","99,615",4,736,NO,ACTIVE,6,RETAINED,1
UAE-1403,Kevin Cross,Female,47,Umm AL-Quwain,"4,001","66,847",4,418,YES,IN_ACTIVE,7,CHURNED,0
UAE-1404,Angel Lewis,Female,41,Dubai,"7,764","179,135",1,529,YES,IN_ACTIVE,7,CHURNED,0
UAE-1405,Carolyn Cooper,Female,23,Abu Dhabi,"16,099","40,680",4,749,NO,ACTIVE,9,RETAINED,1
UAE-1406,Mitchell Howard,Female,35,Sharjah,"11,794","135,627",1,698,YES,IN_ACTIVE,2,RETAINED,1
UAE-1407,Ronald Coleman,Female,64,Umm AL-Quwain,"20,936","194,171",2,832,YES,IN_ACTIVE,8,CHURNED,0
UAE-1408,Priscilla Lloyd,Female,64,RAK,"10,129","184,068",4,369,NO,IN_ACTIVE,5,RETAINED,1
UAE-1409,Tammie Wilson,Male,58,Sharjah,"3,360","87,109",1,625,YES,IN_ACTIVE,3,RETAINED,1
UAE-1410,Jonathan Peters,Female,43,Sharjah,"24,504","48,254",2,747,NO,ACTIVE,10,RETAINED,1
UAE-1411,Jennifer Smith,Male,34,Abu Dhabi,"5,900","61,242",3,628,NO,IN_ACTIVE,10,CHURNED,0
UAE-1412,Marie Diaz,Male,18,Abu Dhabi,"10,783","75,089",1,776,YES,IN_ACTIVE,10,RETAINED,1
UAE-1413,Russell Lee,Male,24,Umm AL-Quwain,"18,659","167,579",3,484,NO,ACTIVE,9,RETAINED,1
UAE-1414,Tamara White,Male,63,RAK,"5,333","119,099",2,793,YES,ACTIVE,7,RETAINED,1
UAE-1415,Pamela Butler,Female,41,RAK,"7,243","5,664",2,466,YES,ACTIVE,3,CHURNED,0
UAE-1416,Christina Williams,Female,67,Umm AL-Quwain,"4,283","158,862",2,370,NO,IN_ACTIVE,1,RETAINED,1
UAE-1417,Alexis Smith,Male,41,Dubai,"15,074","143,341",2,695,NO,IN_ACTIVE,4,RETAINED,1
UAE-1418,Caitlin Strong,Female,69,Ajman,"4,342","112,028",3,674,YES,IN_ACTIVE,7,RETAINED,1
UAE-1419,Lauren Joseph,Male,34,Dubai,"16,482","19,311",4,840,NO,ACTIVE,5,RETAINED,1
UAE-1420,Breanna Terry,Male,44,Dubai,"9,814","194,664",1,467,NO,IN_ACTIVE,6,RETAINED,1
UAE-1421,Alexander Blanchard,Female,52,RAK,"18,921","194,593",1,313,YES,ACTIVE,7,RETAINED,1
UAE-1422,Chase Smith,Male,68,RAK,"7,146","56,316",2,715,NO,ACTIVE,6,RETAINED,1
UAE-1423,Amy Thomas,Female,37,Umm AL-Quwain,"18,312","17,783",2,805,NO,IN_ACTIVE,8,RETAINED,1
UAE-1424,William Bennett,Male,50,RAK,"7,965","190,897",3,720,YES,ACTIVE,5,RETAINED,1
UAE-1425,Ashley Harris,Female,23,Dubai,"20,213","134,525",2,579,NO,IN_ACTIVE,10,RETAINED,1
UAE-1426,Charles Snyder,Female,65,Umm AL-Quwain,"9,716","28,038",1,384,YES,IN_ACTIVE,3,RETAINED,1
UAE-1427,Joshua Fox,Male,50,Fujairah,"15,960","87,804",4,368,NO,ACTIVE,4,RETAINED,1
UAE-1428,Roy Hernandez,Female,33,Umm AL-Quwain,"12,500","11,898",4,725,YES,ACTIVE,2,RETAINED,1
UAE-1429,Jeremy Carson,Female,30,Umm AL-Quwain,"12,468","159,215",4,446,YES,ACTIVE,5,RETAINED,1
UAE-1430,Dana Kelley,Male,25,RAK,"13,720","11,480",1,719,NO,IN_ACTIVE,3,RETAINED,1
UAE-1431,James Taylor,Female,70,Fujairah,"20,369","17,958",2,667,YES,ACTIVE,8,RETAINED,1
UAE-1432,Sandra Wallace,Male,40,RAK,"6,004","109,507",4,672,NO,IN_ACTIVE,1,RETAINED,1
UAE-1433,Michele Finley,Male,59,Sharjah,"7,450","62,203",2,572,YES,IN_ACTIVE,10,RETAINED,1
UAE-1434,Joseph Johnson,Female,21,Fujairah,"21,596","112,066",3,368,YES,ACTIVE,2,RETAINED,1
UAE-1435,Ryan Richards,Female,22,RAK,"13,268","146,541",2,519,NO,ACTIVE,7,CHURNED,0
UAE-1436,James Garcia,Female,64,Dubai,"24,778","79,993",4,588,YES,IN_ACTIVE,3,RETAINED,1
UAE-1437,Dana Martinez,Female,58,Sharjah,"12,402","16,232",3,467,YES,IN_ACTIVE,9,RETAINED,1
UAE-1438,Jessica Barajas,Female,18,Abu Dhabi,"22,507","45,522",1,551,YES,ACTIVE,6,CHURNED,0
UAE-1439,Erin Smith,Female,57,RAK,"15,228","167,166",2,406,YES,IN_ACTIVE,10,RETAINED,1
UAE-1440,Elizabeth Marshall,Male,50,Fujairah,"8,005","133,813",4,626,NO,IN_ACTIVE,8,RETAINED,1
UAE-1441,George Moore,Male,55,Fujairah,"17,736","87,536",4,817,YES,IN_ACTIVE,1,RETAINED,1
UAE-1442,Tiffany Castillo,Male,61,Abu Dhabi,"8,268","174,209",4,712,NO,ACTIVE,10,CHURNED,0
UAE-1443,Daniel Coleman,Female,29,Fujairah,"19,942","135,044",4,589,YES,ACTIVE,9,CHURNED,0
UAE-1444,Debbie Davis,Male,62,Abu Dhabi,"15,906","66,839",1,327,YES,IN_ACTIVE,1,RETAINED,1
UAE-1445,John Miller,Male,38,Sharjah,"10,701","91,271",1,520,NO,IN_ACTIVE,1,RETAINED,1
UAE-1446,Lance Francis,Female,60,Fujairah,"3,798","122,968",3,537,NO,IN_ACTIVE,2,RETAINED,1
UAE-1447,Stacy Williams,Female,19,Dubai,"24,911","156,555",2,667,NO,ACTIVE,3,RETAINED,1
UAE-1448,Clarence Kline,Male,57,Sharjah,"4,878","199,381",3,537,NO,IN_ACTIVE,3,RETAINED,1
UAE-1449,Judith Howard,Male,67,RAK,"22,097","118,920",2,564,NO,ACTIVE,4,RETAINED,1
UAE-1450,Wanda Short,Male,40,RAK,"22,225","37,733",1,370,YES,ACTIVE,2,RETAINED,1
UAE-1451,James Lambert,Male,27,Sharjah,"18,350","88,177",2,764,NO,ACTIVE,9,CHURNED,0
UAE-1452,Andrew Wang,Female,31,Dubai,"3,036","193,326",4,308,NO,ACTIVE,5,RETAINED,1
UAE-1453,Dr. Paige Gibson,Female,69,Ajman,"15,940","97,998",4,781,NO,IN_ACTIVE,3,RETAINED,1
UAE-1454,Marissa Poole,Female,64,RAK,"19,335","12,146",2,747,YES,IN_ACTIVE,10,CHURNED,0
UAE-1455,Miranda Contreras,Female,35,Abu Dhabi,"23,768","54,023",3,700,NO,ACTIVE,2,CHURNED,0
UAE-1456,Cynthia Roth,Male,46,Fujairah,"6,078","165,657",4,677,NO,ACTIVE,9,CHURNED,0
UAE-1457,April Marshall,Female,21,Sharjah,"8,975","63,828",3,324,YES,IN_ACTIVE,8,RETAINED,1
UAE-1458,Misty Holt,Male,30,Dubai,"20,710","104,007",1,374,NO,ACTIVE,2,RETAINED,1
UAE-1459,Christopher Fletcher,Female,46,Umm AL-Quwain,"7,526","165,871",2,493,YES,ACTIVE,10,RETAINED,1
UAE-1460,Miguel Chapman,Female,55,Dubai,"6,713","79,865",3,549,YES,IN_ACTIVE,8,CHURNED,0
UAE-1461,Heather Martinez,Male,43,RAK,"19,596","149,559",3,341,NO,ACTIVE,7,RETAINED,1
UAE-1462,Amy White,Female,61,Ajman,"19,113","188,622",4,352,YES,ACTIVE,2,RETAINED,1
UAE-1463,Bruce Aguilar,Male,42,Umm AL-Quwain,"23,054","102,698",3,790,NO,IN_ACTIVE,5,RETAINED,1
UAE-1464,Jennifer Burke,Female,21,Fujairah,"8,772","87,491",2,386,YES,ACTIVE,3,RETAINED,1
UAE-1465,Lindsey Ortega,Male,56,Abu Dhabi,"8,168","30,929",3,604,NO,IN_ACTIVE,5,CHURNED,0
UAE-1466,Harold Hampton,Male,66,Fujairah,"24,864","143,338",2,797,YES,IN_ACTIVE,8,CHURNED,0
UAE-1467,Edward Middleton,Male,18,Dubai,"20,626","101,361",1,357,NO,ACTIVE,5,RETAINED,1
UAE-1468,Caitlyn Moses DDS,Male,60,Abu Dhabi,"13,860","42,050",1,627,NO,ACTIVE,5,RETAINED,1
UAE-1469,Jon Scott,Male,50,Dubai,"13,942","146,811",3,643,NO,ACTIVE,6,RETAINED,1
UAE-1470,David Anderson,Male,26,RAK,"11,210","57,084",3,708,NO,IN_ACTIVE,10,RETAINED,1
UAE-1471,Courtney Joyce,Male,35,Ajman,"19,332","35,199",4,590,NO,IN_ACTIVE,10,RETAINED,1
UAE-1472,Paul Gross,Female,27,Umm AL-Quwain,"22,536","59,075",1,814,NO,IN_ACTIVE,4,CHURNED,0
UAE-1473,Jeffrey Ibarra,Female,26,RAK,"15,213","97,539",3,595,YES,ACTIVE,2,RETAINED,1
UAE-1474,Jessica Barr,Female,67,Dubai,"18,967","94,812",1,669,NO,ACTIVE,4,CHURNED,0
UAE-1475,Brian Green,Female,51,Dubai,"20,548","91,530",1,399,NO,IN_ACTIVE,2,CHURNED,0
UAE-1476,Stephanie Baker,Female,60,Ajman,"4,730","151,277",4,372,YES,ACTIVE,5,RETAINED,1
UAE-1477,Ashley French,Female,35,Umm AL-Quwain,"21,863","131,478",2,560,YES,ACTIVE,4,RETAINED,1
UAE-1478,Megan Peterson,Male,43,Ajman,"6,567","91,287",1,397,YES,ACTIVE,10,RETAINED,1
UAE-1479,Marcia Bailey,Male,30,Dubai,"14,864","174,092",3,463,YES,ACTIVE,8,CHURNED,0
UAE-1480,Frederick Wright,Female,19,Fujairah,"22,012","91,892",2,608,YES,ACTIVE,4,RETAINED,1
UAE-1481,Brenda Logan,Male,48,Dubai,"14,963","45,262",2,607,YES,ACTIVE,2,RETAINED,1
UAE-1482,David Gibson,Male,32,Umm AL-Quwain,"19,516","99,665",3,325,NO,IN_ACTIVE,4,CHURNED,0
UAE-1483,Donna Marshall,Male,18,Umm AL-Quwain,"22,933","84,939",1,406,NO,ACTIVE,3,RETAINED,1
UAE-1484,Nicole Meyer,Female,28,RAK,"8,412","6,320",2,473,NO,IN_ACTIVE,9,RETAINED,1
UAE-1485,Suzanne Merritt,Female,59,Sharjah,"24,853","86,910",2,542,NO,ACTIVE,4,RETAINED,1
UAE-1486,Wesley Mullen,Female,64,Dubai,"14,633","186,894",1,479,NO,IN_ACTIVE,9,CHURNED,0
UAE-1487,Michael Mays,Female,35,Fujairah,"23,129","7,899",1,792,YES,IN_ACTIVE,7,CHURNED,0
UAE-1488,Lisa Holland,Male,65,Umm AL-Quwain,"16,320","173,313",3,543,YES,ACTIVE,9,RETAINED,1
UAE-1489,Rose Brown,Female,60,RAK,"9,102","139,698",2,725,NO,IN_ACTIVE,6,RETAINED,1
UAE-1490,Kelly Gray,Male,59,Sharjah,"24,379","144,540",1,591,NO,ACTIVE,5,CHURNED,0
UAE-1491,Jennifer Cole,Male,60,Ajman,"19,297","8,619",3,828,NO,IN_ACTIVE,3,RETAINED,1
UAE-1492,Samantha Pena,Male,64,Sharjah,"14,085","86,595",4,499,YES,IN_ACTIVE,9,CHURNED,0
UAE-1493,Taylor Smith,Male,19,Abu Dhabi,"23,551","196,323",3,484,YES,IN_ACTIVE,10,RETAINED,1
UAE-1494,Jason Spence,Female,29,Fujairah,"23,698","42,875",1,545,YES,IN_ACTIVE,4,RETAINED,1
UAE-1495,Christine Cole,Male,32,Abu Dhabi,"4,834","44,469",4,489,NO,IN_ACTIVE,2,RETAINED,1
UAE-1496,Brian Ellis,Male,53,Sharjah,"3,061","28,482",1,306,NO,IN_ACTIVE,8,RETAINED,1
UAE-1497,Preston Stewart,Male,70,Abu Dhabi,"3,993","104,656",2,633,YES,ACTIVE,4,RETAINED,1
UAE-1498,Denise Singleton DDS,Male,53,Ajman,"6,038","102,446",2,794,YES,ACTIVE,8,RETAINED,1
UAE-1499,Mr. John Hampton,Male,40,Ajman,"22,659","5,696",1,404,NO,ACTIVE,1,RETAINED,1
UAE-1500,Stanley Foley,Male,28,RAK,"18,234","73,972",3,405,YES,ACTIVE,8,RETAINED,1
UAE-1501,Daniel Crawford,Male,30,Abu Dhabi,"11,663","144,374",1,562,NO,ACTIVE,6,RETAINED,1
UAE-1502,Sarah Hogan,Male,24,Dubai,"9,099","139,235",2,669,YES,IN_ACTIVE,5,CHURNED,0
UAE-1503,Patricia Russell,Male,19,Dubai,"24,592","22,755",3,394,NO,IN_ACTIVE,6,CHURNED,0
UAE-1504,Stephanie Cuevas,Male,48,Umm AL-Quwain,"16,867","111,126",3,496,YES,IN_ACTIVE,9,RETAINED,1
UAE-1505,Cynthia Hubbard,Female,67,Dubai,"24,859","47,304",2,318,YES,IN_ACTIVE,8,RETAINED,1
UAE-1506,David Smith,Male,54,Sharjah,"11,351","187,247",1,406,YES,IN_ACTIVE,6,RETAINED,1
UAE-1507,Jordan Johnson,Female,18,Sharjah,"4,937","186,911",4,485,NO,IN_ACTIVE,9,RETAINED,1
UAE-1508,Christopher Hawkins,Male,35,Abu Dhabi,"3,439","177,661",1,332,NO,ACTIVE,8,RETAINED,1
UAE-1509,Denise Sutton,Female,50,Ajman,"4,098","59,110",4,612,YES,IN_ACTIVE,10,RETAINED,1
UAE-1510,Beth Nichols,Female,61,Abu Dhabi,"16,223","184,827",2,727,YES,IN_ACTIVE,4,RETAINED,1
UAE-1511,Veronica Benson,Male,57,Ajman,"4,333","68,779",3,849,NO,ACTIVE,3,RETAINED,1
UAE-1512,Amber Cooper,Female,43,Abu Dhabi,"8,451","172,168",1,594,NO,IN_ACTIVE,7,RETAINED,1
UAE-1513,Philip Wilson,Male,45,Sharjah,"14,042","195,933",4,818,YES,ACTIVE,7,RETAINED,1
UAE-1514,Mr. Todd Castillo MD,Male,23,RAK,"9,018","136,334",3,678,NO,IN_ACTIVE,7,CHURNED,0
UAE-1515,Nancy Clay,Male,51,Dubai,"12,528","169,093",3,774,YES,ACTIVE,9,RETAINED,1
UAE-1516,Joseph Powers,Male,34,Sharjah,"7,700","69,317",4,538,YES,IN_ACTIVE,6,CHURNED,0
UAE-1517,Kent Brown,Male,49,Fujairah,"17,791","121,233",2,547,YES,IN_ACTIVE,4,CHURNED,0
UAE-1518,Rebecca Mcdaniel,Female,58,Ajman,"12,991","138,650",2,687,NO,IN_ACTIVE,10,RETAINED,1
UAE-1519,Joseph Larson,Male,43,Umm AL-Quwain,"14,063","17,686",1,777,YES,IN_ACTIVE,8,RETAINED,1
UAE-1520,Megan Arnold,Male,45,Sharjah,"17,352","93,861",2,729,NO,ACTIVE,1,RETAINED,1
UAE-1521,Shannon Kelley,Female,66,Fujairah,"20,503","39,469",3,709,NO,IN_ACTIVE,4,RETAINED,1
UAE-1522,Jordan Sanchez,Male,51,Dubai,"23,029","63,127",2,336,NO,ACTIVE,10,RETAINED,1
UAE-1523,David King,Male,49,Umm AL-Quwain,"21,156","152,896",3,506,NO,IN_ACTIVE,4,RETAINED,1
UAE-1524,Cindy Cruz,Female,51,RAK,"13,541","31,990",2,340,YES,ACTIVE,5,RETAINED,1
UAE-1525,Ricky Adams,Female,53,RAK,"24,512","70,034",4,645,YES,IN_ACTIVE,6,RETAINED,1
UAE-1526,Alicia Watson,Male,32,Abu Dhabi,"12,147","15,472",1,775,NO,ACTIVE,10,RETAINED,1
UAE-1527,Brandon Smith,Female,41,Sharjah,"23,997","150,031",4,622,NO,IN_ACTIVE,9,CHURNED,0
UAE-1528,Zachary Haynes,Male,63,Dubai,"20,628","130,503",2,793,YES,IN_ACTIVE,6,RETAINED,1
UAE-1529,Mercedes Goodman,Male,60,RAK,"14,079","172,142",3,533,YES,ACTIVE,4,RETAINED,1
UAE-1530,Mary Curry,Female,38,Fujairah,"18,716","4,340",1,658,YES,ACTIVE,10,RETAINED,1
UAE-1531,Timothy Baker,Male,49,RAK,"7,642","109,279",3,392,YES,IN_ACTIVE,10,RETAINED,1
UAE-1532,Michael Allen,Male,45,RAK,"7,678","40,893",1,535,NO,ACTIVE,1,RETAINED,1
UAE-1533,Amanda Wilson,Female,22,Sharjah,"12,024","37,444",2,517,NO,IN_ACTIVE,7,RETAINED,1
UAE-1534,Peggy Brown,Male,22,RAK,"14,709","44,335",2,786,YES,IN_ACTIVE,4,CHURNED,0
UAE-1535,Nicholas Ward,Male,18,Ajman,"24,086","192,774",1,780,YES,IN_ACTIVE,8,RETAINED,1
UAE-1536,Rebecca Reese,Female,24,Dubai,"9,694","127,025",3,324,NO,ACTIVE,5,RETAINED,1
